Event ID,Title,Organizer,Start (PT),Address,Description,URL,Fee
1442652074189,2025-26 School Year - July 24 PrimeTime Professional Development (C),SDUSD-ELO Department,2025-07-24 08:30,"4271 Myrtle Avenue, San Diego, CA, 92105, US","Mandatory professional development exclusively for San Diego Unified PrimeTime Admin Team, Program Leader and Program Assistants.",https://www.eventbrite.com/e/2025-26-school-year-july-24-primetime-professional-development-c-tickets-1442652074189,free
1442651432269,2025-26 School Year - July 24 PrimeTime Professional Development (B),SDUSD-ELO Department,2025-07-24 08:30,"4271 Myrtle Avenue, San Diego, CA, 92105, US","Mandatory professional development exclusively for San Diego Unified PrimeTime Admin Team, Program Leader and Program Assistants.",https://www.eventbrite.com/e/2025-26-school-year-july-24-primetime-professional-development-b-tickets-1442651432269,free
1402441453139,M/WBE Contract Legal Svcs: Prime-Sub Agreements – Protecting Your Business,NYC Department of Small Business Services,2025-07-24 09:00,Online,NYC M/WBEs: This free webinar will help you understand the important terms & conditions of Prime-Sub agreements to protect & grow your biz.,https://www.eventbrite.com/e/mwbe-contract-legal-svcs-prime-sub-agreements-protecting-your-business-tickets-1402441453139,free
1432380662119,Long Beach Walls & Art Renzei Opening Ceremony Hosted by the Long Beach CVB,Art Renzei & Long Beach Walls,2025-07-24 09:00,"289 East Seaside Way, Long Beach, CA, 90802, US",Join us for complimentary refreshments as we kick off Part 1 of our 10th annual festival !,https://www.eventbrite.com/e/long-beach-walls-art-renzei-opening-ceremony-hosted-by-the-long-beach-cvb-tickets-1432380662119,free
1479181193769,"EXIN BCS Foundation Certificate in Business Analysis in Riverside, CA",Mount Skills,2025-07-24 09:00,"11801 Pierce Street St 200, PH: +1 469 666 9332, Riverside, CA, 92505, US",Get ready to dive deep into the world of business analysis and level up your skills at this interactive certification event!,https://www.eventbrite.sg/e/exin-bcs-foundation-certificate-in-business-analysis-in-riverside-ca-tickets-1479181193769,USD 1495.00
1450622794829,Your 4-Hour Workday™ System,Elevate Your Growth,2025-07-24 09:00,Online,"Learn the 4-Hour Workday™ System to attract leads, close clients, and earn more—working less. Gain freedom without sacrificing income!",https://www.eventbrite.com/e/your-4-hour-workdaytm-system-tickets-1450622794829,free
1409227480329,Teams and  Groups with  LEGO®  SERIOUS PLAY®  methods.,Van Lai-DuMone,2025-07-24 09:00,"600 Corporate Pointe, Culver City, CA, 90230, US",Strategic Play USA Facilitator certification in LEGO® SERIOUS PLAY® methods.,https://www.eventbrite.com/e/teams-and-groups-with-lego-serious-play-methods-tickets-1409227480329,USD 2400.00
1247640669829,Four12 Conference in the United States,Joshua Generation Church,2025-07-24 09:00,"190 Avenida La Pata, San Clemente, CA, 92672, US",The USA Conference is a transformative time for all Four12 partnering churches to come together and unite in purpose.,https://www.eventbrite.com/e/four12-conference-in-the-united-states-tickets-1247640669829,USD 16.00
1450767989109,Inland Empire HIV Planning Council: EMPOWERMENT Committee Meeting,Inland Empire HIV Planning Council,2025-07-24 09:00,"330 North D Street, #suite 421, San Bernardino, CA, 92401, US",You’re Invited: Inland Empire HIV Planning Council – EMPOWERMENT Committee Meeting,https://www.eventbrite.com/e/inland-empire-hiv-planning-council-empowerment-committee-meeting-tickets-1450767989109,free
1465332602259,"Veteran Career Transitions: Real Talk, Real Steps",Qtalent Solutions,2025-07-24 09:00,Online,Get ready for some real talk and real steps on transitioning your career as a veteran - all happening online!,https://www.eventbrite.com/e/veteran-career-transitions-real-talk-real-steps-tickets-1465332602259,free
1397845165519,"Fashion, Beauty and Luxury Pitch Night",The Startup Club,2025-07-24 09:00,Online,"Introducing fashion, luxury and beauty startups to international investors and advisors.",https://www.eventbrite.co.uk/e/fashion-beauty-and-luxury-pitch-night-tickets-1397845165519,EUR 20.00
1447426966019,"Lead to Keep: Recruit - Find the Right Fit, Faster",Business to Bruce,2025-07-24 09:00,Online,"In this session, build a smarter hiring process to spot top candidates and avoid costly hiring mistakes.",https://www.eventbrite.ca/e/lead-to-keep-recruit-find-the-right-fit-faster-tickets-1447426966019,free
1405438467289,"SSCI Seminar Series: ""Mechanisms of Tissue Adaptation and Maladaptation""",Sanford Stem Cell Discovery Center,2025-07-24 09:30,"2880 Torrey Pines Scenic Drive, Duane Roth Auditorium, La Jolla, CA, 92037, US","Shruti Naik, PhD, will speak on ""Mechanisms of Tissue Adaptation and Maladaptation.""",https://www.eventbrite.com/e/ssci-seminar-series-mechanisms-of-tissue-adaptation-and-maladaptation-tickets-1405438467289,free
1388940722089,"Social Networking for Business, Thur, July 24th, 2025",GabTalks,2025-07-24 09:30,"2263 Colorado Boulevard, Los Angeles, CA, 90041, US","Business Networking on a personal level; SMB owners & sales people are not nameless, faceless big corp. we bridge & build trust faster.",https://www.eventbrite.com/e/social-networking-for-business-thur-july-24th-2025-registration-1388940722089,free
1482128499239,Sgt Shiou Deng Funeral  RE; Honor Guard,Unknown organizer,2025-07-24 09:30,"21300 Via Verde Street, Covina, CA, 91724, US",Join us as we pay our respects and honor Sgt Shiou Deng with a solemn funeral service led by the Honor Guard.,https://www.eventbrite.com/e/sgt-shiou-deng-funeral-re-honor-guard-tickets-1482128499239,free
1376439249849,Connection Circle with Michael,Gay Men's Brotherhood,2025-07-24 10:00,Online,Gay Men’s Brotherhood Connection Circles are for gay men wanting a safe place to converse and share personal experiences.,https://www.eventbrite.ca/e/connection-circle-with-michael-tickets-1376439249849,USD 10.00
1413502627409,TBP Golf Mixer at Canyon Lake,WebVillage Marketing,2025-07-24 10:00,"32001 Railroad Canyon Road, Canyon Lake, CA, 92587, US",Join Trusted Business Partners for an evening of casual networking and golf at one of the most scenic courses in the area!,https://www.eventbrite.com/e/tbp-golf-mixer-at-canyon-lake-tickets-1413502627409,free
1406331979809,2025 Construction Expo,Unknown organizer,2025-07-24 10:00,"225 West Valley Boulevard, San Gabriel, CA, 91776, US",Premier professional construction expo that targets the Asian American Market Hosted by World Journal LA,https://www.eventbrite.com/e/2025-construction-expo-tickets-1406331979809,free
1256104926649,Healthcare Immersion Program for High School Students  - Summer 2025,Simulation Center: Healthcare Immersion Program,2025-07-24 10:00,"127 South San Vicente Boulevard, Suite A1300, Los Angeles, CA, 90048, US",Are you a high school student considering a career in Healthcare?,https://www.eventbrite.com/e/healthcare-immersion-program-for-high-school-students-summer-2025-tickets-1256104926649,USD 200.00
1342873523859,SBA Financing for Small Business Owners,Sammy Lyon Real Estate,2025-07-24 10:00,"900 Wilshire Boulevard, #suite 110, Los Angeles, CA, 90017, US",Learn how to use your business income to buy real estate with up to 100% financing and connect with other business owners.,https://www.eventbrite.com/e/sba-financing-for-small-business-owners-tickets-1342873523859,free
1469935278989,"The Leadership Edge: Influence, Impact and Intentional Growth",Modern Leadership Solutions,2025-07-24 10:00,Online,You don't need a title to be a leader - just a desire to grow your influence.,https://www.eventbrite.com/e/the-leadership-edge-influence-impact-and-intentional-growth-tickets-1469935278989,free
1395464394569,Commercial Property Underwriting for Agents,Commercial Real Estate Alliance of San Diego,2025-07-24 10:00,"4845 Ronson Court, San Diego, CA, 92111, US",This course is tailored for real estate professionals with some experience in commercial or investment properties.,https://www.eventbrite.com/e/commercial-property-underwriting-for-agents-tickets-1395464394569,free
1345795814509,Business Blueprint: Choosing the Right Entity for Success,Orange County Inland Empire SBDC,2025-07-24 10:00,"123 D Street, Upland, CA, 91786, US","Explore how to choose the right business entity and protect personal assets while minimizing liability, taxes, and legal risks.",https://www.eventbrite.com/e/business-blueprint-choosing-the-right-entity-for-success-tickets-1345795814509,free
1138373187849,San Bernardino County Hiring Event - HD Destiny Christian Center,San Bernardino County Workforce Development Dept.,2025-07-24 10:00,"14380 Amargosa Road, Victorville, CA, 92392, US","In person hiring event for job seekers Employers interested in registering, please contact our HD office directly.",https://www.eventbrite.com/e/san-bernardino-county-hiring-event-hd-destiny-christian-center-tickets-1138373187849,free
1434849426259,Leadership Development: Leading Across Generations,High Impact Partners,2025-07-24 10:00,Online,"Learn how to cultivate a growth mindset, adaptability, and how to lead across generations in this 4-hour leadership development class.",https://www.eventbrite.com/e/leadership-development-leading-across-generations-tickets-1434849426259,USD 99.00
1439241031669,Sound Healer Training Workshop  with Pamela Robins,Pamela Robins,2025-07-24 10:00,"Agoura Hills, Agoura Hills, CA, US",Private or Small Group Sound Healing Hands-On Training. Learn how to confidently lead sound baths and play a variety of instruments.,https://www.eventbrite.com/e/sound-healer-training-workshop-with-pamela-robins-tickets-1439241031669,USD 1111.00
1403003855299,Special Needs Trust Workshop,Parents' Place,2025-07-24 10:00,"1500 S. Hyacinth, Suite B, West Covina, CA, 91791, US",Hosted by Parents' Place in Collaboration with Jewish LA Special Needs Trust & Services,https://www.eventbrite.com/e/special-needs-trust-workshop-tickets-1403003855299,free
1314132649129,Beyond DEI: Alternative Approaches to Building Inclusive Workspaces,Elation Communications,2025-07-24 10:00,Online,"As DEI scrutiny grows, this 90-min session offers ways to reframe efforts with teamwork, respect & growth—while staying true to core values.",https://www.eventbrite.com/e/beyond-dei-alternative-approaches-to-building-inclusive-workspaces-tickets-1314132649129,USD 269.00
1393347643309,"""Where TECHNOLOGY builds a better TOMORROW""",Konica Minolta Business Solutions,2025-07-24 10:00,"3840 Kilroy Airport Way, Ste 100, Long Beach, CA, 90806, US",Join us at the Technology Expo to discover how cutting-edge technology is shaping a brighter future for all of us!,https://www.eventbrite.com/e/where-technology-builds-a-better-tomorrow-tickets-1393347643309,free
1411194654199,Veterans Are You Lender Ready?,Unknown organizer,2025-07-24 10:00,"675 Placentia Avenue, #suite 330, Brea, CA, 92821, US",Get your finances in order and learn how to be ready to apply for loans as a veteran at our event Are You Lender Ready?.,https://www.eventbrite.com/e/veterans-are-you-lender-ready-tickets-1411194654199,free
1458623615499,Embrace Public Speaking with Confidence -Leadership Skills Development,Enigma Coaching Ltd,2025-07-24 10:00,Online,Get ready to conquer your fear of public speaking and boost your leadership skills in a supportive environment.,https://www.eventbrite.co.uk/e/embrace-public-speaking-with-confidence-leadership-skills-development-registration-1458623615499,GBP 97.00
1462591684099,PITCH AND CONNECT,Marketing Strategist PHANICE SHAMALLA-MULENGWA,2025-07-24 10:30,Online,"Join other ambitious entrepreneurs, coaches, consultants, and professionals for a fast-paced evening to pitch your business!",https://www.eventbrite.com/e/pitch-and-connect-tickets-1462591684099,USD 13.00
1394999594339,Coffee Origins: A Value Stream Exploration - Los Angeles,Counter Culture LA,2025-07-24 10:30,"1601 Griffith Park Boulevard, Los Angeles, CA, 90026, US",Join us in the Los Angeles Training Center for a Value Stream Exploration to learn what it takes for coffee to go from seed to cup!,https://www.eventbrite.com/e/coffee-origins-a-value-stream-exploration-los-angeles-tickets-1394999594339,USD 200.00
1440896061909,"Social Club Online! Fun, games, talk and laugh, 9-16 years",ADHD Ireland,2025-07-24 10:30,Online,Come meet other young people who also have ADHD! :),https://www.eventbrite.ie/e/social-club-online-fun-games-talk-and-laugh-9-16-years-tickets-1440896061909,free
1405596219129,"Free Online Social Club! Fun, games, talk and laugh.  9+ years",All Abilities Ireland,2025-07-24 10:30,Online,"We are aiming to create friendship building groups for those with Autism, Dyspraxia, Dyslexia, ADHD & everyone else!!",https://www.eventbrite.ie/e/free-online-social-club-fun-games-talk-and-laugh-9-years-tickets-1405596219129,free
1462108418639,Free Educational Seminar on Estate Planning - Corona,National Association of Family Services,2025-07-24 10:30,"2230 Griffin Way, Corona, CA, 92879, US",Come join National Association of Family Services at this FREE event and learn how we help families leave behind their legacy.,https://www.eventbrite.com/e/free-educational-seminar-on-estate-planning-corona-tickets-1462108418639,free
1405676098049,Develop a Leader's Mindset: Supervisor Training,The Southwest Virginia Alliance for Manufacturing,2025-07-24 10:30,Online,This foundational workshop sets the stage for leadership growth by focusing on the mindset behind success.,https://www.eventbrite.com/e/develop-a-leaders-mindset-supervisor-training-tickets-1405676098049,free
1402075909789,Women's Healing Circle - New Moon (online),St Rose of London,2025-07-24 10:45,Online,Join us as we gather under the New Moon for an evening of connection with other Divine Feminines like yourself.,https://www.eventbrite.com/e/womens-healing-circle-new-moon-online-tickets-1402075909789,free
1411238435149,"SBS-APEX: CMS - Partner to Win: Prime & Sub Relationships, 07/24/2025",NYC Department of Small Business Services,2025-07-24 11:00,Online,Join the NYC SBS-APEX to learn about what happens after the solicitation process and a contract is being awarded!,https://www.eventbrite.com/e/sbs-apex-cms-partner-to-win-prime-sub-relationships-07242025-tickets-1411238435149,free
1397052895819,"Landing the Job 101: Resume Tips, Interview Prep & How to Get Hired",Amy Coleman-Miller,2025-07-24 11:00,Online,"Learn how to craft a standout resume, prep for interviews, and land the job with practical, proven job search strategies. 1 Hour",https://www.eventbrite.com/e/landing-the-job-101-resume-tips-interview-prep-how-to-get-hired-tickets-1397052895819,free
1001490173067,ORANGE COUNTY In Person (IP) Diversity Employment Day Career Fair 7/24/2025,CITY CAREER FAIR / Community Employment Day,2025-07-24 11:00,"2726 S. Grand Avenue, Santa Ana, CA, 92705, US",IN-PERSON Meetings w/ Recruiters ATTENTION - ORANGE COUNTY Job & Career Seekers! 100's of Job Positions from Major Employers!,https://www.eventbrite.com/e/orange-county-in-person-ip-diversity-employment-day-career-fair-7242025-tickets-1001490173067,free
1076702338679,Camp Pendelton Hiring Event,HIRE G.I. LLC,2025-07-24 11:00,"San Jacinto Road, Oceanside, CA, 92058, US",Camp Pendleton Career Fair,https://www.eventbrite.com/e/camp-pendelton-hiring-event-tickets-1076702338679,free
1371495954319,Pre-Convention Business Intensive Training,Carolina Teasdale,2025-07-24 11:00,"1775 South Clementine Street, Anaheim, CA, 92802, US","Join us for a focused, action-packed training designed to elevate your leadership, build duplication in your team and master the essentials!",https://www.eventbrite.com/e/pre-convention-business-intensive-training-tickets-1371495954319,free
1130906514829,CAREERTOWN.AI VIRTUAL RECRUITING WEBINAR SERIES,Career Town,2025-07-24 11:00,Online,Join us for our CAREERTOWN.AI VIRTUAL RECRUITING WEBINAR SERIES to learn about exciting career opportunities in the AI industry!,https://www.eventbrite.com/e/careertownai-virtual-recruiting-webinar-series-tickets-1130906514829,free
1447533464559,Career Nuggets Youth Forum Seminar 2025,Career Nuggets,2025-07-24 11:00,Online,Are you between the ages of 16 and 21 and feeling unsure about your career path? You're not alone and you're not without support.,https://www.eventbrite.co.uk/e/career-nuggets-youth-forum-seminar-2025-tickets-1447533464559,free
1460462264949,Exploring Your Autistic Identity: July Meet-Up for Autistic Adults,Thriving Autistic CLG,2025-07-24 11:00,Online,"Join our Thriving Autistic community for a relaxed monthly meet-up. Connect, share, and explore with Autistic professionals and peers!",https://www.eventbrite.co.uk/e/exploring-your-autistic-identity-july-meet-up-for-autistic-adults-registration-1460462264949,free
1221032694659,Parents of Adults with ADHD Support Group,ADHD Ireland,2025-07-24 11:30,Online,Are you a parent or carer of an adult with ADHD? Join our free Online Parent Support Group!,https://www.eventbrite.ie/e/parents-of-adults-with-adhd-support-group-tickets-1221032694659,free
611858333747,LOS ANGELES JOB FAIR - LOS ANGELES CAREER FAIR,Diversity Career Group Career Fairs & Job Fairs,2025-07-24 11:30,"5711 West Century Boulevard, Los Angeles, CA, 90045, US","Meet, Sit-down and Interview with Nationally Known Companies at The Los Angeles Career Fair - Sales and Professional Job Fair.",https://www.eventbrite.com/e/los-angeles-job-fair-los-angeles-career-fair-tickets-611858333747,free
603027981927,Los Angeles Job Fair - Los Angeles Job Fair,Diversity Career Group Career Fairs & Job Fairs,2025-07-24 11:30,"5711 West Century Boulevard, Los Angeles, CA, 90045, US","Meet, Sit-down & Interview with Nationally Known Companies at The 25rd Annual Los Angeles Job Fair - Sales and Professional Career Fairs.",https://www.eventbrite.com/e/los-angeles-job-fair-los-angeles-job-fair-tickets-603027981927,free
426983127027,LOS ANGELES JOB FAIR / LOS ANGELES CAREER FAIR,Diversity Career Group Career Fairs & Job Fairs,2025-07-24 11:30,"5711 West Century Boulevard, Los Angeles, CA, 90045, US","Meet, Sit-down and Interview with Nationally Known Companies at The 26th Annual Los Angeles Career Fair - Sales and Professional Job Fairs.",https://www.eventbrite.com/e/los-angeles-job-fair-los-angeles-career-fair-tickets-426983127027,free
1475422340939,Institute Class: Teachings of the Living Prophets,Unknown organizer,2025-07-24 11:30,"9527 La Jolla Farms Rd, La Jolla, CA, 92037, US",No description provided,https://www.eventbrite.com/e/institute-class-teachings-of-the-living-prophets-tickets-1475422340939,free
426932495587,Los Angeles Job Fair - Los Angeles Career Fair,Diversity Career Group Career Fairs & Job Fairs,2025-07-24 11:30,"5711 West Century Boulevard, Los Angeles, CA, 90045, US",Meet Live and In-person and Interview with Local and Nationally Known Employers at The Los Angeles Job Fair & Career Fair,https://www.eventbrite.com/e/los-angeles-job-fair-los-angeles-career-fair-tickets-426932495587,free
1439258393599,Leading with Impact: A Workshop with Sally Magee,WTS - Inland Empire,2025-07-24 11:30,"1170 West 3rd Street, #2nd floor, San Bernardino, CA, 92410, US","Join us for an engaging leadership workshop led by Sally Magee, President of Magee Leadership Solutions Inc.",https://www.eventbrite.com/e/leading-with-impact-a-workshop-with-sally-magee-tickets-1439258393599,USD 70.00
1439967685109,Career Clarity Starts Here,Talent Career Coaching,2025-07-24 11:30,Online,"Let's walk through practical tools to help you identify career paths that align with your strengths, values, and interests.",https://www.eventbrite.com/e/career-clarity-starts-here-tickets-1439967685109,free
1474567754849,July Lunch Program - Progressive Design Build,APWA SOUTHERN CALIFORNIA,2025-07-24 11:30,"5000 Clark Avenue, Lakewood, CA, 90712, US","Learn about early collaboration, strategic pre-construction planning, and stakeholder engagement.",https://www.eventbrite.com/e/july-lunch-program-progressive-design-build-tickets-1474567754849,USD 35.00
1458653886039,Medicare Agent Networking Mixer Glendale,Advantage Plus Insurance,2025-07-24 12:00,"722 North Pacific Avenue, Glendale, CA, 91203, US","Come join us at the Medicare Agent Networking Mixer to meet fellow agents, share tips, and build connections in a fun and relaxed atmosphere",https://www.eventbrite.com/e/medicare-agent-networking-mixer-glendale-tickets-1458653886039,free
1442238336689,Building Leadership Skills for Working Mums,Black Working Mothers Network CIC,2025-07-24 12:00,Online,"Build your leadership skills as a working mum in this 45-minute online session. Practical tips, real talk, and inspiration await!",https://www.eventbrite.co.uk/e/building-leadership-skills-for-working-mums-tickets-1442238336689,Unknown
1388473344149,Anatomy of an Elevator Pitch: Breaking Down The Core Components,Orange County Women's Business Center,2025-07-24 12:00,"16480 Bake Parkway, Irvine, CA, 92618, US","Featuring OC WBC consultant, Tapasya Bali.",https://www.eventbrite.com/e/anatomy-of-an-elevator-pitch-breaking-down-the-core-components-tickets-1388473344149,free
1458387178309,EDIT YOUR REAL ESTATE VIDEOS IN CAPCUT,Unknown organizer,2025-07-24 12:00,"7777 Alvarado Road, #700, La Mesa, CA, 91942, US","Escrow Partners, Inc. presents a one-hour workshop on editing from your phone using the CapCut app. Download the FREE version for class!",https://www.eventbrite.com/e/edit-your-real-estate-videos-in-capcut-tickets-1458387178309,free
1450520930149,Free Educational Seminar on Estate Planning - Mission Viejo,National Association of Family Services,2025-07-24 12:30,"27792 Vista Del Lago, Mission Viejo, CA, 92692, US",Come join National Association of Family Services at this FREE event and learn how we help families leave behind their legacy.,https://www.eventbrite.com/e/free-educational-seminar-on-estate-planning-mission-viejo-tickets-1450520930149,free
1478911848149,Let's Talk Real Estate - Real Estate Network Mixer in Long Beach,Unknown organizer,2025-07-24 12:30,"200 Pine Avenue, #suite 320, Long Beach, CA, 90802, US",Join us for an afternoon of networking & mingling with fellow real estate professionals at Let's Talk Real Estate!,https://www.eventbrite.com/e/lets-talk-real-estate-real-estate-network-mixer-in-long-beach-tickets-1478911848149,free
1471410190489,Business Networking Meeting,Yesenia Miranda,2025-07-24 13:00,"24910 Washington Avenue, #Suite 201, Murrieta, CA, 92562, US","Come join us at our Business Networking Meeting to connect with other professionals, share ideas, and grow your network!",https://www.eventbrite.com/e/business-networking-meeting-tickets-1471410190489,free
1470899833999,In-Person |Benefits of Induction Home Demonstration | Woodland Hills,Franklin Energy,2025-07-24 13:00,"TBA, Woodland Hills, CA, TBA, US",You're invited to experience the benefits of induction firsthand. Learn about the technology and how to communicate its benefits to clients.,https://www.eventbrite.com/e/in-person-benefits-of-induction-home-demonstration-woodland-hills-tickets-1470899833999,free
1424537954369,Masterminding Today's Commercial Market with Alicia Shepherd,KW LA Coastal,2025-07-24 13:00,"23670 Hawthorne Boulevard, #100, Torrance, CA, 90505, US",Join us for an exclusive event with Alicia Shepherd where she shares her secrets on dominating today's commercial market!,https://www.eventbrite.com/e/masterminding-todays-commercial-market-with-alicia-shepherd-tickets-1424537954369,free
1479100351969,"Leveraging LinkedIn: Build, Brand, and Boost Your Profile",Propel Careers,2025-07-24 13:00,Online,"This talk focuses on how to Build, Brand, and Boost Your LinkedIn Profile to help you stand out, especially if you are in a job search",https://www.eventbrite.com/e/leveraging-linkedin-build-brand-and-boost-your-profile-tickets-1479100351969,USD 45.00
1439736985079,HR Power Series & Social: Prove HR's Impact and Earn Leadership Buy-In,PIHRA,2025-07-24 13:00,"21851 Victory Boulevard, #Ste 1250, Los Angeles, CA, 91303, US",Note: Tickets are not available on Eventbrite. This listing is for informational purposes. See below for details on how to purchase tickets.,https://www.eventbrite.com/e/hr-power-series-social-prove-hrs-impact-and-earn-leadership-buy-in-tickets-1439736985079,free
1439799471979,CONTRACTORS EXPO - BUILD SMART PALM SPRINGS - CONSTRUCTION RESOURCES,MegaMix Expo,2025-07-24 14:00,"414 North Palm Canyon Drive, Palm Springs, CA, 92262, US","Build Smart Palm Springs Contractors Expo! Premier event for contractors & builders, renovation & property development. #BuildSmart",https://www.eventbrite.com/e/contractors-expo-build-smart-palm-springs-construction-resources-tickets-1439799471979,USD 20.00
1441309297909,SOUTH LA/SOUTH BAY AAIMM HYBRID BI-MONTHLY COMMUNITY ACTION TEAM MEETING,South LA/South Bay African American Infant and Maternal Mortality Community Action Team,2025-07-24 14:00,"24200 Narbonne Avenue, Lomita, CA, 90717, US",Join us for an important conversation on emergency preparedness specific to our community.,https://www.eventbrite.com/e/south-lasouth-bay-aaimm-hybrid-bi-monthly-community-action-team-meeting-tickets-1441309297909,free
1432361063499,Preparing for Job Interviews: A Free Virtual Workshop,WorkBC Centres,2025-07-24 14:00,Online,Learn how to ace your next interview at this free virtual workshop!,https://www.eventbrite.ca/e/preparing-for-job-interviews-a-free-virtual-workshop-tickets-1432361063499,free
1474829287099,Real Estate PRO Mastermind!,Andrew Thomas Greer,2025-07-24 14:00,"2535 Camino del Rio South, #suite 240, San Diego, CA, 92108, US",Real Estate PRO Mastermind is back! Come be amongst Agents and Investors looking to grow their business through investing!,https://www.eventbrite.com/e/real-estate-pro-mastermind-tickets-1474829287099,free
1462111838869,Free Educational Seminar on Estate Planning - Moreno Valley,National Association of Family Services,2025-07-24 14:30,"24626 Sunnymead Boulevard, Moreno Valley, CA, 92553, US",Come join National Association of Family Services at this FREE event and learn how we help families leave behind their legacy.,https://www.eventbrite.com/e/free-educational-seminar-on-estate-planning-moreno-valley-tickets-1462111838869,free
1437220167209,Career Growth Accelerator,Sigred Group,2025-07-24 15:00,Online,Opportunities for career advancement rarely fall into our laps. They must be actively pursued.,https://www.eventbrite.com/e/career-growth-accelerator-registration-1437220167209,USD 500.00
1462356821619,WOW Glam-Academy~2nd workshop,The WOW Flower Project,2025-07-24 15:00,"38417 20th Street East, #A, Palmdale, CA, 93550, US",Unlock your glow! Attend our FREE 3-part workshop: makeup made easy for your age + skincare essentials.,https://www.eventbrite.com/e/wow-glam-academy2nd-workshop-tickets-1462356821619,free
1428890402659,From Short-Staffed to Fully Loaded: How to Attract the Best Employees,Chris Scully,2025-07-24 15:00,Online,Recruiting and hiring are not the same thing. Attempting to hire without recruiting doesn't work. Learn how to recruit for your business.,https://www.eventbrite.com/e/from-short-staffed-to-fully-loaded-how-to-attract-the-best-employees-tickets-1428890402659,free
1462339951159,Country Kickback,The CAMP OC,2025-07-24 15:00,"2948 Randolph Avenue, Costa Mesa, CA, 92626, US","Kick up your boots! This Country Kickback is one you won't want to miss with FREE Country Dance Lessons, a Maker's Market, and Live Music!",https://www.eventbrite.com/e/country-kickback-tickets-1462339951159,free
1443618284149,*2025 - Career Skills information Session,Skills for Change,2025-07-24 15:15,Online,"The information session is for anyone looking to upskill, advance their career, build and grow a business.",https://www.eventbrite.ca/e/2025-career-skills-information-session-tickets-1443618284149,free
1450527469709,Free Educational Seminar on Estate Planning - Irvine,National Association of Family Services,2025-07-24 15:30,"4030 Barranca Parkway, Irvine, CA, 92604, US",Come join National Association of Family Services at this FREE event and learn how we help families leave behind their legacy.,https://www.eventbrite.com/e/free-educational-seminar-on-estate-planning-irvine-tickets-1450527469709,free
1438409153499,Online Love from Above,Julie Clapp,2025-07-24 15:30,Online,Online Group Reading,https://www.eventbrite.com/e/online-love-from-above-tickets-1438409153499,USD 75.00
1409245855289,Tech Thirsty Thursdays,805 Startups,2025-07-24 15:30,"23504 Calabasas Road, Calabasas, CA, 91302, US",A casual happy hour experience to bond with your tech and innovation community members.,https://www.eventbrite.com/e/tech-thirsty-thursdays-tickets-1409245855289,Unknown
1393107344569,Poets and Dreamers Cocktail Gala and Launch Celebration,Unknown organizer,2025-07-24 16:00,"650 Town Center Drive, Costa Mesa, CA, 92626, US","Celebrate the launch of Anne Tammel’s book Poets and Dreamers with cocktails, cuisine, entertainment, and creative visionaries from the book",https://www.eventbrite.com/e/poets-and-dreamers-cocktail-gala-and-launch-celebration-tickets-1393107344569,Unknown
1357843058139,"Deep Brain Stimulation (DBS) Conversations, Summer Session (Virtual)",Parkinson's Resources of Oregon,2025-07-24 16:00,Online,Considering Deep Brain Stimulation (DBS)? Let’s Talk,https://www.eventbrite.com/e/deep-brain-stimulation-dbs-conversations-summer-session-virtual-registration-1357843058139,free
1468247290169,Shawna's Bible Study - Heart to Mouth: The Launch Gathering,Airhead Institute,2025-07-24 16:00,Online,"A fresh start. A full heart. Join us as we speak life, stir the Word within, and launch a Bible study that’s more than a gathering.",https://www.eventbrite.com/e/shawnas-bible-study-heart-to-mouth-the-launch-gathering-tickets-1468247290169,USD 5.00
1334808962539,Maxwell's REAL Leadership - Exploring Attitude,Leadership and Educational Services Committee,2025-07-24 16:00,Online,"Success as a leader in an organization is about knowing your purpose, growing to your potential. The session is for NY Masons only.",https://www.eventbrite.com/e/maxwells-real-leadership-exploring-attitude-tickets-1334808962539,free
1425985594299,NAAP 07.24.25 Migrating Toward Wholeness - Dr. Liz DeBetta,National Association of Adoptees & Parents,2025-07-24 16:00,Online,"Trauma-informed therapeutic writing to redefine and rewrite adoption narratives for clarity, communication, and healing in community.",https://www.eventbrite.com/e/naap-072425-migrating-toward-wholeness-dr-liz-debetta-registration-1425985594299,free
1474983237569,Discover Your Peak with Patrick Hogg,"Children's Institute, Inc.",2025-07-24 16:00,"1500 Hughes Way, #c100, Long Beach, CA, 90810, US","JOB & CAREER READINESS TRAINING SERIES: More Than a Job — Discover Your Passion, Explore your Purpose.",https://www.eventbrite.com/e/discover-your-peak-with-patrick-hogg-tickets-1474983237569,free
1448255704799,AI Masterclass for Business Leaders,Global Institute of Artificial Intelligence,2025-07-24 16:00,Online,"Lead AI with confidence. A one-day virtual masterclass for business & tech leaders to unlock strategy, GenAI, ethics & real use cases.",https://www.eventbrite.com.au/e/ai-masterclass-for-business-leaders-tickets-1448255704799,AUD 399.00
1458743393759,KAPAL Seminar,KAPAL,2025-07-24 16:00,"925 Waterfront Place, San Diego, CA, 92101, US","최근 변화된 봐요 환경 업데이트: 투자, 정부지원, AI 산업 동향 / RECENT UPDATES IN THE EVOLVING BIO LANDSCAPE: INVESTMENT, GOVERNMENT, AI INDUSTRY TRENDS",https://www.eventbrite.com/e/kapal-seminar-tickets-1458743393759,free
